Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Season
SP1,2015-02-14,Granada,Ath Bilbao,0,0,D,0,0,D,11,10,4,0,16,9,4,4,4,4,1,0,2014-2015
SP1,2015-02-14,Malaga,Espanol,0,2,A,0,1,A,17,6,5,2,12,18,10,3,3,7,0,1,2014-2015
SP1,2015-02-14,Real Madrid,La Coruna,2,0,H,1,0,H,17,15,6,4,12,17,6,6,2,4,0,0,2014-2015
SP1,2015-02-14,Sevilla,Cordoba,3,0,H,2,0,H,18,10,6,3,15,16,8,1,0,1,1,1,2014-2015
SP1,2015-02-15,Barcelona,Levante,5,0,H,2,0,H,18,5,10,1,6,13,3,4,1,2,0,0,2014-2015
SP1,2015-02-15,Celta,Ath Madrid,2,0,H,0,0,D,14,10,3,5,4,12,9,2,0,3,0,0,2014-2015
SP1,2015-02-15,Valencia,Getafe,1,0,H,0,0,D,13,10,3,1,16,10,7,2,3,4,0,0,2014-2015
SP1,2015-02-15,Vallecano,Villarreal,2,0,H,0,0,D,13,9,7,2,12,14,5,5,2,2,0,0,2014-2015
SP1,2015-02-16,Eibar,Elche,0,1,A,0,0,D,18,6,7,2,13,12,5,3,3,1,1,0,2014-2015
SP1,2015-02-20,Getafe,Espanol,2,1,H,1,0,H,10,11,4,7,15,14,2,5,3,3,0,0,2014-2015
SP1,2015-02-21,Ath Madrid,Almeria,3,0,H,3,0,H,9,9,6,1,13,13,8,4,1,1,1,0,2014-2015
SP1,2015-02-21,Barcelona,Malaga,0,1,A,0,1,A,11,11,5,3,9,11,11,3,4,3,0,0,2014-2015
SP1,2015-02-21,Cordoba,Valencia,1,2,A,0,1,A,11,17,4,7,17,15,6,2,1,2,0,0,2014-2015
SP1,2015-02-21,La Coruna,Celta,0,2,A,0,0,D,14,8,4,5,17,13,4,3,2,4,1,0,2014-2015
SP1,2015-02-22,Ath Bilbao,Vallecano,1,0,H,0,0,D,19,5,6,1,17,13,11,4,3,2,0,0,2014-2015
SP1,2015-02-22,Elche,Real Madrid,0,2,A,0,0,D,4,17,1,5,17,6,1,6,4,1,0,0,2014-2015
SP1,2015-02-22,Sociedad,Sevilla,4,3,H,1,1,D,17,17,8,5,16,12,5,10,5,3,0,0,2014-2015
SP1,2015-02-22,Villarreal,Eibar,1,0,H,0,0,D,21,10,6,1,5,3,8,3,2,0,0,0,2014-2015
SP1,2015-02-23,Levante,Granada,2,1,H,0,1,A,9,10,4,4,18,14,7,4,3,5,1,2,2014-2015
SP1,2015-02-27,Espanol,Cordoba,1,0,H,1,0,H,12,16,4,4,22,14,2,6,5,4,0,0,2014-2015
SP1,2015-02-28,Almeria,La Coruna,0,0,D,0,0,D,10,25,3,9,13,19,7,11,2,3,2,0,2014-2015
SP1,2015-02-28,Granada,Barcelona,1,3,A,0,1,A,10,16,4,9,18,9,4,5,2,3,0,0,2014-2015
SP1,2015-02-28,Malaga,Getafe,3,2,H,1,0,H,16,10,6,6,11,16,6,5,3,1,0,0,2014-2015
SP1,2015-02-28,Vallecano,Levante,4,2,H,4,1,H,13,10,7,3,15,18,5,2,2,2,0,0,2014-2015
SP1,2015-03-01,Eibar,Ath Bilbao,0,1,A,0,1,A,6,13,2,8,16,14,5,6,3,2,0,0,2014-2015
SP1,2015-03-01,Real Madrid,Villarreal,1,1,D,0,0,D,25,9,7,4,7,20,10,4,2,5,0,0,2014-2015
SP1,2015-03-01,Sevilla,Ath Madrid,0,0,D,0,0,D,13,9,4,2,13,14,7,1,4,7,0,0,2014-2015
SP1,2015-03-01,Valencia,Sociedad,2,0,H,0,0,D,19,8,3,0,14,14,9,5,3,3,0,0,2014-2015
SP1,2015-03-02,Celta,Elche,1,1,D,0,0,D,11,7,5,1,16,12,6,3,5,3,0,0,2014-2015
SP1,2015-03-06,Levante,Eibar,2,1,H,0,0,D,12,14,4,3,11,17,6,7,4,5,0,1,2014-2015
SP1,2015-03-07,Ath Bilbao,Real Madrid,1,0,H,1,0,H,6,13,2,2,17,11,1,9,3,4,0,0,2014-2015
SP1,2015-03-07,Elche,Almeria,1,0,H,1,0,H,15,9,4,2,13,15,6,5,3,0,0,0,2014-2015
SP1,2015-03-07,Granada,Malaga,1,0,H,0,0,D,14,5,4,1,11,20,8,1,4,5,0,0,2014-2015
SP1,2015-03-07,La Coruna,Sevilla,3,4,A,1,1,D,15,11,5,6,12,14,5,1,1,4,0,0,2014-2015
SP1,2015-03-08,Ath Madrid,Valencia,1,1,D,1,0,H,8,3,3,1,22,19,6,1,5,6,0,1,2014-2015
SP1,2015-03-08,Barcelona,Vallecano,6,1,H,1,0,H,19,7,12,3,13,11,4,1,3,2,1,1,2014-2015
SP1,2015-03-08,Sociedad,Espanol,1,0,H,1,0,H,10,9,4,4,13,14,6,5,2,3,0,0,2014-2015
SP1,2015-03-08,Villarreal,Celta,4,1,H,2,0,H,12,13,8,4,9,14,3,2,0,2,0,0,2014-2015
SP1,2015-03-09,Cordoba,Getafe,1,2,A,0,0,D,18,15,4,7,11,10,5,6,3,2,0,0,2014-2015
SP1,2015-03-13,Valencia,La Coruna,2,0,H,0,0,D,16,5,8,2,12,17,5,5,1,2,0,0,2014-2015
SP1,2015-03-14,Celta,Ath Bilbao,1,2,A,0,2,A,16,12,5,4,14,12,8,5,3,3,0,1,2014-2015
SP1,2015-03-14,Eibar,Barcelona,0,2,A,0,1,A,13,12,2,4,14,3,6,3,1,0,0,0,2014-2015
SP1,2015-03-14,Espanol,Ath Madrid,0,0,D,0,0,D,7,14,1,6,33,18,6,7,3,3,0,1,2014-2015
SP1,2015-03-14,Vallecano,Granada,3,1,H,0,1,A,16,11,8,3,15,8,6,6,3,2,0,0,2014-2015
SP1,2015-03-15,Almeria,Villarreal,0,0,D,0,0,D,10,18,2,7,16,15,4,3,4,4,1,1,2014-2015
SP1,2015-03-15,Malaga,Cordoba,2,0,H,0,0,D,19,4,6,2,11,15,2,3,0,2,0,0,2014-2015
SP1,2015-03-15,Real Madrid,Levante,2,0,H,2,0,H,22,8,6,0,9,14,10,4,2,0,0,0,2014-2015
SP1,2015-03-15,Sevilla,Elche,3,0,H,2,0,H,12,14,4,3,13,11,5,9,2,3,0,0,2014-2015
SP1,2015-03-16,Getafe,Sociedad,0,1,A,0,0,D,14,10,5,4,14,12,6,5,4,1,0,0,2014-2015
SP1,2015-03-20,Elche,Valencia,0,4,A,0,1,A,7,10,1,5,12,10,4,4,1,0,0,0,2014-2015
SP1,2015-03-21,Ath Bilbao,Almeria,2,1,H,2,0,H,19,7,6,1,8,20,9,6,2,4,0,1,2014-2015
SP1,2015-03-21,Ath Madrid,Getafe,2,0,H,2,0,H,15,5,6,1,10,16,10,5,2,2,0,0,2014-2015
SP1,2015-03-21,Granada,Eibar,0,0,D,0,0,D,17,4,4,1,14,17,7,5,4,1,0,0,2014-2015
SP1,2015-03-21,Levante,Celta,0,1,A,0,0,D,9,17,3,5,17,9,5,5,4,3,0,0,2014-2015
SP1,2015-03-21,Vallecano,Malaga,1,0,H,1,0,H,11,6,2,2,20,15,7,4,8,0,0,1,2014-2015
SP1,2015-03-22,Barcelona,Real Madrid,2,1,H,1,1,D,17,13,5,4,9,14,7,10,5,6,0,0,2014-2015
SP1,2015-03-22,La Coruna,Espanol,0,0,D,0,0,D,14,7,1,2,10,16,2,2,4,4,0,0,2014-2015
SP1,2015-03-22,Sociedad,Cordoba,3,1,H,1,1,D,19,11,3,6,9,16,9,5,1,5,0,3,2014-2015
SP1,2015-03-22,Villarreal,Sevilla,0,2,A,0,0,D,23,9,5,5,11,16,8,2,2,1,0,0,2014-2015
SP1,2015-04-03,Eibar,Vallecano,1,2,A,1,2,A,12,13,4,8,15,15,4,4,3,3,1,0,2014-2015
SP1,2015-04-04,Almeria,Levante,1,4,A,0,2,A,9,15,3,5,18,16,7,8,4,2,1,0,2014-2015
SP1,2015-04-04,Cordoba,Ath Madrid,0,2,A,0,2,A,11,8,2,4,12,9,3,5,2,1,0,0,2014-2015
SP1,2015-04-04,Malaga,Sociedad,1,1,D,0,0,D,13,9,6,3,17,10,12,3,4,5,0,0,2014-2015
SP1,2015-04-04,Sevilla,Ath Bilbao,2,0,H,2,0,H,9,14,5,2,17,9,6,7,3,3,0,0,2014-2015
SP1,2015-04-05,Celta,Barcelona,0,1,A,0,0,D,7,12,1,3,26,12,4,3,2,2,1,0,2014-2015
SP1,2015-04-05,Getafe,La Coruna,2,1,H,2,0,H,11,9,4,2,19,14,5,1,1,3,0,0,2014-2015
SP1,2015-04-05,Real Madrid,Granada,9,1,H,4,0,H,29,11,11,6,6,9,10,1,1,2,0,0,2014-2015
SP1,2015-04-05,Valencia,Villarreal,0,0,D,0,0,D,13,5,3,2,14,18,2,6,2,5,0,0,2014-2015
SP1,2015-04-06,Espanol,Elche,1,1,D,1,0,H,5,8,3,2,18,16,4,4,3,3,0,0,2014-2015
SP1,2015-04-07,Ath Madrid,Sociedad,2,0,H,2,0,H,12,9,3,2,13,17,4,10,1,0,0,0,2014-2015
SP1,2015-04-07,Eibar,Malaga,1,0,H,0,0,D,8,14,5,4,15,17,4,2,3,2,0,0,2014-2015
SP1,2015-04-07,Levante,Sevilla,1,2,A,0,2,A,19,12,6,5,16,16,12,3,4,5,0,0,2014-2015
SP1,2015-04-08,Barcelona,Almeria,4,0,H,1,0,H,19,6,12,3,9,14,14,5,1,1,0,0,2014-2015
SP1,2015-04-08,Granada,Celta,1,1,D,1,0,H,8,12,3,4,13,14,1,5,4,5,1,0,2014-2015
SP1,2015-04-08,La Coruna,Cordoba,1,1,D,0,0,D,8,16,2,7,12,16,6,5,3,2,1,0,2014-2015
SP1,2015-04-08,Vallecano,Real Madrid,0,2,A,0,0,D,20,17,8,5,15,11,8,1,4,5,0,0,2014-2015
SP1,2015-04-09,Ath Bilbao,Valencia,1,1,D,0,0,D,12,7,4,4,17,15,8,3,5,3,0,1,2014-2015
SP1,2015-04-09,Elche,Getafe,0,1,A,0,0,D,16,9,2,4,13,19,10,4,2,3,0,0,2014-2015
SP1,2015-04-09,Villarreal,Espanol,0,3,A,0,1,A,7,14,2,4,14,14,7,2,1,1,0,0,2014-2015
SP1,2015-04-11,Almeria,Granada,3,0,H,1,0,H,17,15,9,3,16,14,5,6,4,3,0,0,2014-2015
SP1,2015-04-11,Celta,Vallecano,6,1,H,4,1,H,17,12,10,4,16,3,3,4,1,1,0,0,2014-2015
SP1,2015-04-11,Malaga,Ath Madrid,2,2,D,1,1,D,11,11,3,5,13,10,6,1,2,3,0,0,2014-2015
SP1,2015-04-11,Real Madrid,Eibar,3,0,H,2,0,H,24,4,13,2,10,18,7,4,0,3,0,0,2014-2015
SP1,2015-04-11,Sevilla,Barcelona,2,2,D,1,2,A,11,17,2,7,23,9,2,4,5,2,0,0,2014-2015
SP1,2015-04-12,Cordoba,Elche,0,2,A,0,1,A,14,7,2,3,9,26,8,3,0,2,1,0,2014-2015
SP1,2015-04-12,Espanol,Ath Bilbao,1,0,H,1,0,H,5,10,1,2,14,13,7,1,2,2,0,0,2014-2015
SP1,2015-04-12,Getafe,Villarreal,1,1,D,0,0,D,12,9,2,4,9,16,11,5,2,6,0,0,2014-2015
SP1,2015-04-12,Sociedad,La Coruna,2,2,D,1,1,D,9,16,4,5,12,19,5,7,4,4,0,0,2014-2015
SP1,2015-04-13,Valencia,Levante,3,0,H,2,0,H,13,11,5,1,12,12,5,4,3,3,0,0,2014-2015
SP1,2015-04-17,Levante,Espanol,2,2,D,1,2,A,13,12,3,6,14,18,8,4,1,3,0,0,2014-2015
SP1,2015-04-18,Ath Bilbao,Getafe,4,0,H,1,0,H,27,1,8,1,12,12,6,1,2,4,0,1,2014-2015
SP1,2015-04-18,Barcelona,Valencia,2,0,H,1,0,H,11,11,5,3,18,17,6,3,4,4,0,0,2014-2015
SP1,2015-04-18,La Coruna,Ath Madrid,1,2,A,0,2,A,9,15,2,10,16,15,5,6,2,4,0,0,2014-2015
SP1,2015-04-18,Real Madrid,Malaga,3,1,H,1,0,H,12,11,6,2,11,26,4,3,2,2,0,0,2014-2015
SP1,2015-04-19,Eibar,Celta,0,1,A,0,1,A,11,17,3,5,10,20,1,9,2,2,0,0,2014-2015
SP1,2015-04-19,Granada,Sevilla,1,1,D,1,0,H,6,16,2,3,15,14,5,9,2,2,0,0,2014-2015
SP1,2015-04-19,Vallecano,Almeria,2,0,H,1,0,H,13,8,9,3,18,12,5,7,1,2,0,0,2014-2015
SP1,2015-04-19,Villarreal,Cordoba,0,0,D,0,0,D,28,9,7,4,14,16,12,3,1,4,0,0,2014-2015
SP1,2015-04-20,Elche,Sociedad,1,0,H,1,0,H,9,4,2,2,21,11,7,4,3,4,0,0,2014-2015
SP1,2015-04-24,Cordoba,Ath Bilbao,0,1,A,0,0,D,22,15,2,4,13,19,9,5,2,3,0,0,2014-2015
SP1,2015-04-25,Ath Madrid,Elche,3,0,H,0,0,D,18,14,9,3,11,18,9,8,3,2,0,0,2014-2015
SP1,2015-04-25,Espanol,Barcelona,0,2,A,0,2,A,7,12,2,5,21,12,5,3,5,1,1,1,2014-2015
SP1,2015-04-25,Getafe,Levante,0,1,A,0,1,A,10,9,2,3,9,14,5,5,4,3,0,0,2014-2015
SP1,2015-04-25,Sociedad,Villarreal,0,0,D,0,0,D,13,19,2,4,15,13,7,9,1,4,0,0,2014-2015
SP1,2015-04-26,Almeria,Eibar,2,0,H,1,0,H,9,8,3,5,11,13,5,7,4,3,0,0,2014-2015
SP1,2015-04-26,Celta,Real Madrid,2,4,A,2,3,A,20,10,4,7,17,6,5,4,3,2,0,0,2014-2015
SP1,2015-04-26,Malaga,La Coruna,1,1,D,0,0,D,14,12,5,3,17,15,9,5,5,1,0,0,2014-2015
SP1,2015-04-26,Sevilla,Vallecano,2,0,H,2,0,H,12,22,7,3,15,13,5,8,0,2,0,0,2014-2015
SP1,2015-04-27,Valencia,Granada,4,0,H,2,0,H,13,5,6,0,12,16,2,6,3,3,0,0,2014-2015
SP1,2015-04-28,Ath Bilbao,Sociedad,1,1,D,0,0,D,11,13,3,8,16,13,7,3,2,2,0,1,2014-2015
SP1,2015-04-28,Barcelona,Getafe,6,0,H,5,0,H,21,7,12,3,11,5,5,6,0,0,0,0,2014-2015
SP1,2015-04-28,Levante,Cordoba,1,0,H,1,0,H,13,8,3,1,17,10,6,5,3,3,0,0,2014-2015
SP1,2015-04-29,Celta,Malaga,1,0,H,0,0,D,14,7,2,2,6,13,3,5,2,3,0,0,2014-2015
SP1,2015-04-29,Eibar,Sevilla,1,3,A,0,2,A,15,12,3,6,17,10,4,2,3,2,0,0,2014-2015
SP1,2015-04-29,Elche,La Coruna,4,0,H,2,0,H,12,10,7,5,7,10,3,4,1,2,0,0,2014-2015
SP1,2015-04-29,Real Madrid,Almeria,3,0,H,1,0,H,18,7,4,0,9,12,10,4,1,0,0,0,2014-2015
SP1,2015-04-29,Villarreal,Ath Madrid,0,1,A,0,0,D,13,12,3,3,5,18,7,1,0,4,0,0,2014-2015
SP1,2015-04-30,Granada,Espanol,1,2,A,0,1,A,16,7,4,3,19,12,8,1,2,3,0,0,2014-2015
SP1,2015-04-30,Vallecano,Valencia,1,1,D,1,0,H,9,13,3,5,21,15,4,8,2,1,1,1,2014-2015
SP1,2015-05-01,Sociedad,Levante,3,0,H,1,0,H,9,14,3,1,14,13,3,7,2,3,0,0,2014-2015
SP1,2015-05-02,Ath Madrid,Ath Bilbao,0,0,D,0,0,D,10,7,3,0,8,20,9,2,2,2,0,1,2014-2015
SP1,2015-05-02,Cordoba,Barcelona,0,8,A,0,2,A,5,27,1,11,11,3,5,8,2,0,0,0,2014-2015
SP1,2015-05-02,La Coruna,Villarreal,1,1,D,0,0,D,9,7,3,2,14,12,4,2,1,5,0,0,2014-2015
SP1,2015-05-02,Sevilla,Real Madrid,2,3,A,1,2,A,18,14,5,5,11,12,8,1,4,2,0,0,2014-2015
SP1,2015-05-03,Espanol,Vallecano,1,1,D,0,1,A,12,7,5,4,18,18,5,1,3,1,1,0,2014-2015
SP1,2015-05-03,Getafe,Granada,1,2,A,1,1,D,17,14,5,6,14,17,4,6,3,4,0,0,2014-2015
SP1,2015-05-03,Malaga,Elche,1,2,A,0,1,A,21,7,9,3,15,18,5,2,3,1,0,1,2014-2015
SP1,2015-05-03,Valencia,Eibar,3,1,H,1,0,H,13,7,6,1,8,17,7,5,2,1,0,0,2014-2015
SP1,2015-05-04,Almeria,Celta,2,2,D,0,2,A,12,7,3,3,12,9,3,6,2,3,1,1,2014-2015
SP1,2015-05-08,Eibar,Espanol,0,2,A,0,1,A,8,12,4,6,17,12,4,2,2,4,0,0,2014-2015
SP1,2015-05-09,Ath Bilbao,La Coruna,1,1,D,1,0,H,11,8,5,2,14,10,3,3,4,4,0,0,2014-2015
SP1,2015-05-09,Barcelona,Sociedad,2,0,H,0,0,D,15,5,8,1,9,13,10,3,1,5,0,0,2014-2015
SP1,2015-05-09,Granada,Cordoba,2,0,H,1,0,H,21,4,8,1,16,12,8,1,2,2,0,2,2014-2015
SP1,2015-05-09,Real Madrid,Valencia,2,2,D,0,2,A,29,13,10,4,14,19,12,9,4,4,0,0,2014-2015
SP1,2015-05-10,Almeria,Malaga,1,2,A,1,1,D,10,14,4,5,15,18,7,6,3,4,0,0,2014-2015
SP1,2015-05-10,Celta,Sevilla,1,1,D,0,1,A,13,8,2,4,17,15,4,2,3,5,0,0,2014-2015
SP1,2015-05-10,Levante,Ath Madrid,2,2,D,1,1,D,8,15,5,7,8,16,2,6,2,2,0,0,2014-2015
SP1,2015-05-10,Villarreal,Elche,1,0,H,1,0,H,12,13,5,2,15,7,8,5,1,2,0,0,2014-2015
SP1,2015-05-11,Vallecano,Getafe,2,0,H,1,0,H,15,9,5,3,14,12,8,5,2,1,1,1,2014-2015
SP1,2015-05-17,Ath Madrid,Barcelona,0,1,A,0,0,D,10,15,3,5,23,7,6,5,5,3,0,0,2014-2015
SP1,2015-05-17,Cordoba,Vallecano,1,2,A,0,1,A,14,22,2,10,5,13,5,8,0,0,0,0,2014-2015
SP1,2015-05-17,Elche,Ath Bilbao,2,3,A,2,0,H,10,17,3,5,13,12,1,9,2,2,0,0,2014-2015
SP1,2015-05-17,Espanol,Real Madrid,1,4,A,0,0,D,15,18,3,7,17,12,2,5,2,4,0,0,2014-2015
SP1,2015-05-17,Getafe,Eibar,1,1,D,1,1,D,13,5,3,1,11,12,6,4,0,2,0,0,2014-2015
SP1,2015-05-17,La Coruna,Levante,2,0,H,1,0,H,10,5,3,1,12,13,8,3,3,2,0,0,2014-2015
SP1,2015-05-17,Sevilla,Almeria,2,1,H,0,1,A,15,14,3,3,17,17,5,4,0,4,0,1,2014-2015
SP1,2015-05-17,Sociedad,Granada,0,3,A,0,0,D,7,15,1,6,12,17,3,3,2,2,0,0,2014-2015
SP1,2015-05-17,Valencia,Celta,1,1,D,0,1,A,21,11,7,3,9,18,7,7,1,5,0,0,2014-2015
SP1,2015-05-17,Villarreal,Malaga,2,1,H,0,0,D,8,15,2,4,9,12,3,9,3,1,0,0,2014-2015
SP1,2015-05-23,Almeria,Valencia,2,3,A,2,2,D,10,9,3,5,19,18,3,6,2,4,0,1,2014-2015
SP1,2015-05-23,Ath Bilbao,Villarreal,4,0,H,3,0,H,17,13,8,2,13,7,4,5,0,1,0,0,2014-2015
SP1,2015-05-23,Barcelona,La Coruna,2,2,D,1,0,H,18,10,7,2,6,9,4,4,1,3,0,0,2014-2015
SP1,2015-05-23,Celta,Espanol,3,2,H,1,1,D,10,17,7,3,11,14,2,2,2,1,1,0,2014-2015
SP1,2015-05-23,Eibar,Cordoba,3,0,H,3,0,H,12,15,6,5,13,7,4,5,1,0,0,0,2014-2015
SP1,2015-05-23,Granada,Ath Madrid,0,0,D,0,0,D,2,3,0,1,9,11,4,0,0,0,0,0,2014-2015
SP1,2015-05-23,Levante,Elche,0,0,D,0,0,D,8,15,0,6,14,15,4,4,3,3,0,0,2014-2015
SP1,2015-05-23,Malaga,Sevilla,2,3,A,0,0,D,16,12,8,6,13,9,6,1,3,2,1,0,2014-2015
SP1,2015-05-23,Real Madrid,Getafe,7,3,H,3,3,D,18,14,11,6,12,13,8,7,2,3,0,0,2014-2015
SP1,2015-05-23,Vallecano,Sociedad,2,4,A,1,2,A,13,11,3,8,12,13,9,2,1,1,0,0,2014-2015
SP1,2013-08-17,Sociedad,Getafe,2,0,H,1,0,H,16,15,6,2,13,6,6,5,1,1,0,0,2013-2014
SP1,2013-08-17,Valencia,Malaga,1,0,H,0,0,D,9,11,1,2,15,23,9,6,3,5,0,0,2013-2014
SP1,2013-08-17,Valladolid,Ath Bilbao,1,2,A,1,1,D,8,13,2,3,10,8,5,5,1,0,0,0,2013-2014
SP1,2013-08-18,Barcelona,Levante,7,0,H,6,0,H,22,4,13,1,15,16,9,3,1,3,0,0,2013-2014
SP1,2013-08-18,Osasuna,Granada,1,2,A,0,2,A,14,13,5,4,15,17,7,6,1,4,0,0,2013-2014
SP1,2013-08-18,Real Madrid,Betis,2,1,H,1,1,D,20,11,9,4,11,20,5,7,1,2,0,0,2013-2014
SP1,2013-08-18,Sevilla,Ath Madrid,1,3,A,1,1,D,14,16,5,6,12,13,1,9,4,4,0,0,2013-2014
SP1,2013-08-19,Almeria,Villarreal,2,3,A,1,0,H,15,14,2,4,17,14,6,10,2,0,0,0,2013-2014
SP1,2013-08-19,Celta,Espanol,2,2,D,1,0,H,15,6,10,5,23,12,7,2,4,4,0,0,2013-2014
SP1,2013-08-19,Vallecano,Elche,3,0,H,2,0,H,11,8,5,1,16,11,3,4,2,2,0,0,2013-2014
SP1,2013-08-23,Ath Bilbao,Osasuna,2,0,H,1,0,H,8,18,2,5,15,20,5,10,2,2,0,0,2013-2014
SP1,2013-08-23,Getafe,Almeria,2,2,D,1,2,A,14,16,5,7,15,17,2,7,2,1,0,0,2013-2014
SP1,2013-08-24,Elche,Sociedad,1,1,D,1,0,H,12,11,2,4,9,12,4,2,4,3,0,0,2013-2014
SP1,2013-08-24,Espanol,Valencia,3,1,H,1,1,D,13,8,3,2,17,12,6,3,3,3,0,0,2013-2014
SP1,2013-08-24,Villarreal,Valladolid,2,1,H,1,1,D,17,6,6,2,11,25,8,3,4,2,0,0,2013-2014
SP1,2013-08-25,Ath Madrid,Vallecano,5,0,H,3,0,H,14,7,5,1,11,9,8,3,0,1,0,0,2013-2014
SP1,2013-08-25,Betis,Celta,1,2,A,0,0,D,20,13,6,4,9,18,12,8,1,3,0,1,2013-2014
SP1,2013-08-25,Levante,Sevilla,0,0,D,0,0,D,8,18,3,3,17,18,5,7,3,5,0,0,2013-2014
SP1,2013-08-25,Malaga,Barcelona,0,1,A,0,1,A,9,15,3,11,14,12,2,11,3,2,0,0,2013-2014
SP1,2013-08-26,Granada,Real Madrid,0,1,A,0,1,A,8,21,3,8,14,10,5,8,4,2,0,0,2013-2014
SP1,2013-08-30,Almeria,Elche,2,2,D,2,1,H,9,15,5,9,18,18,4,5,3,5,1,0,2013-2014
SP1,2013-08-30,Vallecano,Levante,1,2,A,0,1,A,23,6,8,2,14,17,8,1,4,3,1,0,2013-2014
SP1,2013-08-31,Celta,Granada,1,1,D,1,0,H,17,3,4,1,9,6,6,5,1,2,0,0,2013-2014
SP1,2013-08-31,Osasuna,Villarreal,0,3,A,0,2,A,9,9,3,4,15,14,7,8,3,2,0,0,2013-2014
SP1,2013-08-31,Valladolid,Getafe,1,0,H,0,0,D,21,16,6,0,19,8,10,5,2,2,0,0,2013-2014
SP1,2013-09-01,Espanol,Betis,0,0,D,0,0,D,10,8,3,3,19,14,7,7,2,4,0,0,2013-2014
SP1,2013-09-01,Real Madrid,Ath Bilbao,3,1,H,2,0,H,20,12,7,2,15,13,9,6,1,2,0,0,2013-2014
SP1,2013-09-01,Sevilla,Malaga,2,2,D,1,1,D,15,15,7,6,17,13,10,1,3,3,0,1,2013-2014
SP1,2013-09-01,Sociedad,Ath Madrid,1,2,A,0,1,A,10,16,4,9,19,21,5,5,2,4,0,0,2013-2014
SP1,2013-09-01,Valencia,Barcelona,2,3,A,2,3,A,16,20,10,9,20,11,5,7,2,3,0,0,2013-2014
SP1,2013-09-14,Ath Madrid,Almeria,4,2,H,2,1,H,20,7,8,2,15,17,8,1,2,4,0,0,2013-2014
SP1,2013-09-14,Barcelona,Sevilla,3,2,H,1,0,H,19,7,10,2,12,17,6,9,2,5,0,0,2013-2014
SP1,2013-09-14,Levante,Sociedad,0,0,D,0,0,D,13,13,5,3,16,12,5,1,3,1,0,0,2013-2014
SP1,2013-09-14,Villarreal,Real Madrid,2,2,D,1,1,D,19,20,9,6,14,13,10,3,2,3,0,0,2013-2014
SP1,2013-09-15,Betis,Valencia,3,1,H,3,0,H,21,5,9,2,15,3,7,13,0,1,0,0,2013-2014
SP1,2013-09-15,Getafe,Osasuna,2,1,H,1,1,D,14,11,5,6,15,17,7,4,2,4,0,0,2013-2014
SP1,2013-09-15,Granada,Espanol,0,1,A,0,0,D,9,7,1,3,17,16,4,4,3,3,1,0,2013-2014
SP1,2013-09-15,Malaga,Vallecano,5,0,H,2,0,H,17,12,9,2,13,16,6,5,1,2,0,0,2013-2014
SP1,2013-09-16,Ath Bilbao,Celta,3,2,H,1,1,D,16,8,6,3,7,18,4,2,2,3,0,0,2013-2014
SP1,2013-09-16,Elche,Valladolid,0,0,D,0,0,D,10,8,5,4,18,9,10,4,4,1,0,0,2013-2014
SP1,2013-09-20,Osasuna,Elche,2,1,H,1,0,H,8,13,3,4,17,7,5,8,2,1,0,0,2013-2014
SP1,2013-09-21,Almeria,Levante,2,2,D,1,0,H,13,16,8,7,16,18,1,7,4,7,1,0,2013-2014
SP1,2013-09-21,Sociedad,Malaga,0,0,D,0,0,D,10,11,2,4,10,14,5,4,3,3,0,0,2013-2014
SP1,2013-09-21,Valladolid,Ath Madrid,0,2,A,0,0,D,12,15,2,6,15,13,2,6,2,2,0,0,2013-2014
SP1,2013-09-21,Vallecano,Barcelona,0,4,A,0,1,A,14,14,9,8,21,16,6,14,2,1,0,0,2013-2014
SP1,2013-09-22,Betis,Granada,0,0,D,0,0,D,19,4,6,1,13,11,5,3,4,1,0,0,2013-2014
SP1,2013-09-22,Celta,Villarreal,0,0,D,0,0,D,5,12,1,4,14,13,2,6,5,1,0,0,2013-2014
SP1,2013-09-22,Real Madrid,Getafe,4,1,H,2,1,H,29,7,11,4,13,15,9,5,1,3,0,1,2013-2014
SP1,2013-09-22,Valencia,Sevilla,3,1,H,1,0,H,26,9,6,3,15,12,8,8,2,1,0,0,2013-2014
SP1,2013-09-23,Espanol,Ath Bilbao,3,2,H,1,1,D,11,9,6,3,17,11,3,6,2,2,0,0,2013-2014
SP1,2013-09-24,Ath Madrid,Osasuna,2,1,H,2,1,H,13,7,4,1,11,14,11,2,3,1,0,0,2013-2014
SP1,2013-09-24,Barcelona,Sociedad,4,1,H,3,0,H,23,9,9,5,6,12,6,1,0,1,0,0,2013-2014
SP1,2013-09-24,Levante,Valladolid,1,1,D,1,1,D,24,4,4,2,13,13,7,0,2,4,0,1,2013-2014
SP1,2013-09-24,Malaga,Almeria,2,0,H,0,0,D,16,7,7,2,12,13,9,5,2,1,0,0,2013-2014
SP1,2013-09-25,Elche,Real Madrid,1,2,A,0,0,D,11,12,3,5,23,9,4,5,8,2,1,0,2013-2014
SP1,2013-09-25,Granada,Valencia,0,1,A,0,0,D,13,14,4,3,19,15,5,5,4,2,0,0,2013-2014
SP1,2013-09-25,Sevilla,Vallecano,4,1,H,1,0,H,16,10,7,4,14,18,4,2,3,4,0,2,2013-2014
